LeadID,LeadDateKey,CampaignKey,ChannelKey,SourceKey,RegionKey,AudienceKey,PreviousStatusKey,PreviousStatusLabel,CurrentStatusKey,CurrentStatusLabel,ReachedLead,ReachedMQL,ReachedSQL,ReachedOpportunity,ReachedClosedWon,IsClosedLost,IsClosedWon,PipelineAmount,RevenueAmount
L03572,20250112,18,4,11,5,1,4.0,Opportunity,5,Closed Won,1,1,1,1,1,0,1,0,8105
L03639,20250112,18,4,11,1,1,,,1,Lead,1,0,0,0,0,0,0,0,0
L04629,20250112,23,2,6,1,6,3.0,SQL,4,Opportunity,1,1,1,1,0,0,0,13702,0
L05372,20250112,26,5,13,4,8,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L05430,20250112,26,5,13,1,8,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L05956,20250112,29,1,2,4,7,,,1,Lead,1,0,0,0,0,0,0,0,0
L06013,20250112,29,1,2,5,7,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L06128,20250112,30,2,4,3,3,3.0,SQL,6,Closed Lost,1,1,1,0,0,1,0,0,0
L06275,20250112,31,3,7,1,6,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L03178,20250113,16,2,4,2,1,3.0,SQL,6,Closed Lost,1,1,1,0,0,1,0,0,0
L03415,20250113,18,4,11,4,1,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L05728,20250113,28,7,21,3,2,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L05734,20250113,28,7,21,4,2,,,1,Lead,1,0,0,0,0,0,0,0,0
L05226,20250114,26,5,13,4,8,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L06998,20250114,33,5,14,2,1,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L01460,20250115,8,1,3,1,6,3.0,SQL,6,Closed Lost,1,1,1,0,0,1,0,0,0
L01593,20250115,8,1,3,1,6,,,1,Lead,1,0,0,0,0,0,0,0,0
L03108,20250115,16,2,4,2,1,,,1,Lead,1,0,0,0,0,0,0,0,0
L03120,20250115,16,2,4,5,1,4.0,Opportunity,5,Closed Won,1,1,1,1,1,0,1,0,12873
L03440,20250115,18,4,11,5,1,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L04676,20250115,23,2,6,2,6,,,1,Lead,1,0,0,0,0,0,0,0,0
L05674,20250115,28,7,21,5,2,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L05745,20250115,28,7,21,5,2,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L06026,20250115,29,1,2,1,7,,,1,Lead,1,0,0,0,0,0,0,0,0
L06052,20250115,30,2,4,3,3,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L06957,20250115,33,5,14,3,1,,,1,Lead,1,0,0,0,0,0,0,0,0
L03076,20250116,16,2,4,1,1,3.0,SQL,4,Opportunity,1,1,1,1,0,0,0,13677,0
L03105,20250116,16,2,4,2,1,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L03184,20250116,16,2,4,1,1,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L03420,20250116,18,4,11,5,1,4.0,Opportunity,6,Closed Lost,1,1,1,1,0,1,0,0,0
L03617,20250116,18,4,11,4,1,4.0,Opportunity,6,Closed Lost,1,1,1,1,0,1,0,0,0
L05966,20250116,29,1,2,5,7,,,1,Lead,1,0,0,0,0,0,0,0,0
L06015,20250116,29,1,2,1,7,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L06055,20250116,30,2,4,3,3,,,1,Lead,1,0,0,0,0,0,0,0,0
L03173,20250117,16,2,4,4,1,,,1,Lead,1,0,0,0,0,0,0,0,0
L04313,20250117,21,7,21,2,6,,,1,Lead,1,0,0,0,0,0,0,0,0
L04679,20250117,23,2,6,2,6,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L05313,20250117,26,5,13,1,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L05478,20250117,26,5,13,1,8,3.0,SQL,4,Opportunity,1,1,1,1,0,0,0,18842,0
L06044,20250117,30,2,4,2,3,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L06093,20250117,30,2,4,1,3,,,1,Lead,1,0,0,0,0,0,0,0,0
L06828,20250117,33,5,14,3,1,2.0,MQL,6,Closed Lost,1,1,0,0,0,1,0,0,0
L06860,20250117,33,5,14,5,1,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L01448,20250118,8,1,3,4,6,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L01475,20250118,8,1,3,4,6,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L01530,20250118,8,1,3,1,6,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L03504,20250118,18,4,11,5,1,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L04208,20250118,21,7,21,2,6,,,1,Lead,1,0,0,0,0,0,0,0,0
L04228,20250118,21,7,21,2,6,,,1,Lead,1,0,0,0,0,0,0,0,0
L04250,20250118,21,7,21,1,6,4.0,Opportunity,6,Closed Lost,1,1,1,1,0,1,0,0,0
L05435,20250118,26,5,13,4,8,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L05808,20250118,28,7,21,2,2,2.0,MQL,6,Closed Lost,1,1,0,0,0,1,0,0,0
L05969,20250118,29,1,2,1,7,,,1,Lead,1,0,0,0,0,0,0,0,0
L06794,20250118,33,5,14,2,1,3.0,SQL,4,Opportunity,1,1,1,1,0,0,0,8195,0
L06834,20250118,33,5,14,5,1,,,1,Lead,1,0,0,0,0,0,0,0,0
L01450,20250119,8,1,3,1,6,3.0,SQL,4,Opportunity,1,1,1,1,0,0,0,11379,0
L03164,20250119,16,2,4,2,1,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L05233,20250119,26,5,13,1,8,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L05450,20250119,26,5,13,4,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L05731,20250119,28,7,21,5,2,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L05762,20250119,28,7,21,5,2,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L05872,20250119,29,1,2,5,7,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L06847,20250119,33,5,14,3,1,2.0,MQL,6,Closed Lost,1,1,0,0,0,1,0,0,0
L04585,20250120,23,2,6,2,6,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L05957,20250120,29,1,2,5,7,,,1,Lead,1,0,0,0,0,0,0,0,0
L06059,20250120,30,2,4,1,3,,,1,Lead,1,0,0,0,0,0,0,0,0
L06166,20250120,31,3,7,2,6,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L06194,20250120,31,3,7,2,6,,,1,Lead,1,0,0,0,0,0,0,0,0
L06230,20250120,31,3,7,1,6,,,1,Lead,1,0,0,0,0,0,0,0,0
L01422,20250121,8,1,3,4,6,4.0,Opportunity,5,Closed Won,1,1,1,1,1,0,1,0,10284
L01559,20250121,8,1,3,4,6,,,1,Lead,1,0,0,0,0,0,0,0,0
L03102,20250121,16,2,4,5,1,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L03161,20250121,16,2,4,4,1,3.0,SQL,6,Closed Lost,1,1,1,0,0,1,0,0,0
L03414,20250121,18,4,11,1,1,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L03549,20250121,18,4,11,5,1,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L04562,20250121,23,2,6,5,6,2.0,MQL,6,Closed Lost,1,1,0,0,0,1,0,0,0
L05328,20250121,26,5,13,4,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L05988,20250121,29,1,2,5,7,,,1,Lead,1,0,0,0,0,0,0,0,0
L06089,20250121,30,2,4,2,3,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L06209,20250121,31,3,7,2,6,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L06990,20250121,33,5,14,3,1,,,1,Lead,1,0,0,0,0,0,0,0,0
L01509,20250122,8,1,3,4,6,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L01583,20250122,8,1,3,4,6,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L04633,20250122,23,2,6,1,6,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L05229,20250122,26,5,13,4,8,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L03088,20250123,16,2,4,5,1,3.0,SQL,4,Opportunity,1,1,1,1,0,0,0,15605,0
L03599,20250123,18,4,11,1,1,,,1,Lead,1,0,0,0,0,0,0,0,0
L04591,20250123,23,2,6,2,6,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L05230,20250123,26,5,13,1,8,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L06175,20250123,31,3,7,2,6,,,1,Lead,1,0,0,0,0,0,0,0,0
L01413,20250124,8,1,3,4,6,,,1,Lead,1,0,0,0,0,0,0,0,0
L03080,20250124,16,2,4,5,1,,,1,Lead,1,0,0,0,0,0,0,0,0
L04212,20250124,21,7,21,2,6,2.0,MQL,6,Closed Lost,1,1,0,0,0,1,0,0,0
L05311,20250124,26,5,13,4,8,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L05823,20250124,28,7,21,3,2,,,1,Lead,1,0,0,0,0,0,0,0,0
L05831,20250124,28,7,21,4,2,,,1,Lead,1,0,0,0,0,0,0,0,0
L03110,20250125,16,2,4,1,1,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L06317,20250125,31,3,7,2,6,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L06887,20250125,33,5,14,3,1,,,1,Lead,1,0,0,0,0,0,0,0,0
L01454,20250126,8,1,3,4,6,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L05250,20250126,26,5,13,4,8,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L05305,20250126,26,5,13,1,8,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L05787,20250126,28,7,21,4,2,,,1,Lead,1,0,0,0,0,0,0,0,0
L05914,20250126,29,1,2,5,7,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L06019,20250126,29,1,2,1,7,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L06132,20250126,30,2,4,2,3,4.0,Opportunity,5,Closed Won,1,1,1,1,1,0,1,0,15100
L06149,20250126,30,2,4,3,3,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L06311,20250126,31,3,7,2,6,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L06854,20250126,33,5,14,5,1,3.0,SQL,4,Opportunity,1,1,1,1,0,0,0,13368,0
L06903,20250126,33,5,14,5,1,,,1,Lead,1,0,0,0,0,0,0,0,0
L06925,20250126,33,5,14,3,1,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L01534,20250127,8,1,3,1,6,,,1,Lead,1,0,0,0,0,0,0,0,0
L03566,20250127,18,4,11,5,1,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L05696,20250127,28,7,21,5,2,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L06018,20250127,29,1,2,5,7,,,1,Lead,1,0,0,0,0,0,0,0,0
L06077,20250127,30,2,4,2,3,2.0,MQL,6,Closed Lost,1,1,0,0,0,1,0,0,0
L06265,20250127,31,3,7,1,6,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L06297,20250127,31,3,7,1,6,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L04627,20250128,23,2,6,1,6,,,1,Lead,1,0,0,0,0,0,0,0,0
L05307,20250128,26,5,13,4,8,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L05493,20250128,26,5,13,4,8,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L05772,20250128,28,7,21,2,2,,,1,Lead,1,0,0,0,0,0,0,0,0
L06182,20250128,31,3,7,1,6,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L06234,20250128,31,3,7,2,6,,,1,Lead,1,0,0,0,0,0,0,0,0
L04552,20250129,23,2,6,2,6,3.0,SQL,4,Opportunity,1,1,1,1,0,0,0,13834,0
L05806,20250129,28,7,21,5,2,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L06053,20250129,30,2,4,3,3,4.0,Opportunity,5,Closed Won,1,1,1,1,1,0,1,0,13812
L01493,20250130,8,1,3,4,6,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L04382,20250130,21,7,21,3,6,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L05825,20250130,28,7,21,5,2,,,1,Lead,1,0,0,0,0,0,0,0,0
L05873,20250130,29,1,2,1,7,,,1,Lead,1,0,0,0,0,0,0,0,0
L06079,20250130,30,2,4,1,3,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L06150,20250130,30,2,4,3,3,,,1,Lead,1,0,0,0,0,0,0,0,0
L06886,20250130,33,5,14,2,1,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L01495,20250131,8,1,3,4,6,,,1,Lead,1,0,0,0,0,0,0,0,0
L01591,20250131,8,1,3,4,6,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L03113,20250131,16,2,4,4,1,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L05421,20250131,26,5,13,1,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L05869,20250131,29,1,2,4,7,,,1,Lead,1,0,0,0,0,0,0,0,0
L05889,20250131,29,1,2,5,7,,,1,Lead,1,0,0,0,0,0,0,0,0
L05946,20250131,29,1,2,1,7,4.0,Opportunity,5,Closed Won,1,1,1,1,1,0,1,0,5837
L06138,20250131,30,2,4,3,3,4.0,Opportunity,5,Closed Won,1,1,1,1,1,0,1,0,14289
L06233,20250131,31,3,7,1,6,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L06250,20250131,31,3,7,1,6,4.0,Opportunity,5,Closed Won,1,1,1,1,1,0,1,0,16233
L06081,20250201,30,2,4,3,3,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L06991,20250201,33,5,14,5,1,,,1,Lead,1,0,0,0,0,0,0,0,0
L03560,20250202,18,4,11,5,1,,,1,Lead,1,0,0,0,0,0,0,0,0
L03680,20250202,18,4,11,5,1,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L03703,20250202,18,4,11,1,1,,,1,Lead,1,0,0,0,0,0,0,0,0
L04611,20250202,23,2,6,1,6,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L05974,20250202,29,1,2,4,7,,,1,Lead,1,0,0,0,0,0,0,0,0
L05977,20250202,29,1,2,1,7,,,1,Lead,1,0,0,0,0,0,0,0,0
L06102,20250202,30,2,4,1,3,3.0,SQL,4,Opportunity,1,1,1,1,0,0,0,11680,0
L06202,20250202,31,3,7,2,6,,,1,Lead,1,0,0,0,0,0,0,0,0
L03430,20250203,18,4,11,5,1,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L03515,20250203,18,4,11,1,1,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L03576,20250203,18,4,11,1,1,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L04273,20250203,21,7,21,3,6,,,1,Lead,1,0,0,0,0,0,0,0,0
L04324,20250203,21,7,21,2,6,2.0,MQL,6,Closed Lost,1,1,0,0,0,1,0,0,0
L04339,20250203,21,7,21,3,6,,,1,Lead,1,0,0,0,0,0,0,0,0
L04534,20250203,23,2,6,2,6,,,1,Lead,1,0,0,0,0,0,0,0,0
L04560,20250204,23,2,6,2,6,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L04644,20250204,23,2,6,5,6,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L04697,20250204,23,2,6,2,6,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L05279,20250204,26,5,13,1,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L05415,20250204,26,5,13,1,8,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L05874,20250204,29,1,2,1,7,,,1,Lead,1,0,0,0,0,0,0,0,0
L05923,20250204,29,1,2,5,7,,,1,Lead,1,0,0,0,0,0,0,0,0
L06144,20250204,30,2,4,1,3,,,1,Lead,1,0,0,0,0,0,0,0,0
L06189,20250204,31,3,7,2,6,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L03705,20250205,18,4,11,4,1,,,1,Lead,1,0,0,0,0,0,0,0,0
L03710,20250205,18,4,11,5,1,,,1,Lead,1,0,0,0,0,0,0,0,0
L04266,20250205,21,7,21,2,6,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L04307,20250205,21,7,21,2,6,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L05385,20250205,26,5,13,4,8,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L05459,20250205,26,5,13,4,8,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L05991,20250205,29,1,2,1,7,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L05228,20250206,26,5,13,4,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L06005,20250206,29,1,2,5,7,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L06090,20250206,30,2,4,2,3,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L06334,20250206,31,3,7,2,6,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L06978,20250206,33,5,14,2,1,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L04554,20250207,23,2,6,5,6,4.0,Opportunity,5,Closed Won,1,1,1,1,1,0,1,0,13749
L04565,20250207,23,2,6,1,6,2.0,MQL,6,Closed Lost,1,1,0,0,0,1,0,0,0
L04626,20250207,23,2,6,1,6,3.0,SQL,6,Closed Lost,1,1,1,0,0,1,0,0,0
L05391,20250207,26,5,13,4,8,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L06160,20250207,31,3,7,1,6,,,1,Lead,1,0,0,0,0,0,0,0,0
L05498,20250208,26,5,13,4,8,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L05955,20250208,29,1,2,5,7,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L06258,20250208,31,3,7,1,6,,,1,Lead,1,0,0,0,0,0,0,0,0
L04631,20250209,23,2,6,1,6,4.0,Opportunity,6,Closed Lost,1,1,1,1,0,1,0,0,0
L04670,20250209,23,2,6,2,6,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L05482,20250209,26,5,13,4,8,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L06333,20250209,31,3,7,1,6,3.0,SQL,4,Opportunity,1,1,1,1,0,0,0,14393,0
L03533,20250210,18,4,11,1,1,,,1,Lead,1,0,0,0,0,0,0,0,0
L03720,20250210,18,4,11,5,1,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L05261,20250210,26,5,13,4,8,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L06833,20250210,33,5,14,2,1,,,1,Lead,1,0,0,0,0,0,0,0,0
L03498,20250211,18,4,11,5,1,,,1,Lead,1,0,0,0,0,0,0,0,0
L04329,20250211,21,7,21,2,6,,,1,Lead,1,0,0,0,0,0,0,0,0
L06215,20250211,31,3,7,2,6,,,1,Lead,1,0,0,0,0,0,0,0,0
L03751,20250212,18,4,11,4,1,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L05331,20250212,26,5,13,1,8,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L06092,20250212,30,2,4,2,3,,,1,Lead,1,0,0,0,0,0,0,0,0
L06787,20250212,33,5,14,2,1,,,1,Lead,1,0,0,0,0,0,0,0,0
L04362,20250213,21,7,21,3,6,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L04516,20250213,23,2,6,1,6,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L04642,20250213,23,2,6,2,6,4.0,Opportunity,6,Closed Lost,1,1,1,1,0,1,0,0,0
L04646,20250213,23,2,6,5,6,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L06263,20250213,31,3,7,2,6,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L06914,20250213,33,5,14,2,1,,,1,Lead,1,0,0,0,0,0,0,0,0
L06951,20250213,33,5,14,5,1,,,1,Lead,1,0,0,0,0,0,0,0,0
L05326,20250214,26,5,13,4,8,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L05431,20250214,26,5,13,1,8,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L05917,20250214,29,1,2,4,7,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L06065,20250214,30,2,4,2,3,,,1,Lead,1,0,0,0,0,0,0,0,0
L04539,20250215,23,2,6,2,6,,,1,Lead,1,0,0,0,0,0,0,0,0
L05289,20250215,26,5,13,1,8,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L06046,20250215,30,2,4,2,3,2.0,MQL,6,Closed Lost,1,1,0,0,0,1,0,0,0
L06300,20250215,31,3,7,2,6,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L04226,20250216,21,7,21,3,6,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L04666,20250216,23,2,6,1,6,,,1,Lead,1,0,0,0,0,0,0,0,0
L06117,20250216,30,2,4,3,3,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L06307,20250216,31,3,7,1,6,3.0,SQL,6,Closed Lost,1,1,1,0,0,1,0,0,0
L03413,20250217,18,4,11,4,1,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L03623,20250217,18,4,11,1,1,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L05429,20250217,26,5,13,4,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L05968,20250217,29,1,2,5,7,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L06012,20250217,29,1,2,5,7,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L06100,20250217,30,2,4,1,3,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L06940,20250217,33,5,14,5,1,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L04597,20250218,23,2,6,2,6,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L05485,20250218,26,5,13,4,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L06075,20250218,30,2,4,2,3,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L06108,20250218,30,2,4,2,3,4.0,Opportunity,5,Closed Won,1,1,1,1,1,0,1,0,10823
L03747,20250219,18,4,11,4,1,,,1,Lead,1,0,0,0,0,0,0,0,0
L04203,20250219,21,7,21,1,6,2.0,MQL,6,Closed Lost,1,1,0,0,0,1,0,0,0
L04374,20250219,21,7,21,1,6,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L04556,20250219,23,2,6,1,6,,,1,Lead,1,0,0,0,0,0,0,0,0
L05232,20250219,26,5,13,1,8,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L05886,20250219,29,1,2,5,7,,,1,Lead,1,0,0,0,0,0,0,0,0
L05926,20250219,29,1,2,5,7,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L04515,20250220,23,2,6,2,6,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L04694,20250220,23,2,6,2,6,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L05384,20250220,26,5,13,4,8,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L06072,20250220,30,2,4,2,3,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L06898,20250220,33,5,14,5,1,,,1,Lead,1,0,0,0,0,0,0,0,0
L06968,20250220,33,5,14,3,1,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L03739,20250221,18,4,11,5,1,,,1,Lead,1,0,0,0,0,0,0,0,0
L05370,20250221,26,5,13,4,8,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L05942,20250221,29,1,2,1,7,3.0,SQL,4,Opportunity,1,1,1,1,0,0,0,8481,0
L06235,20250221,31,3,7,1,6,,,1,Lead,1,0,0,0,0,0,0,0,0
L06904,20250221,33,5,14,5,1,3.0,SQL,6,Closed Lost,1,1,1,0,0,1,0,0,0
L03574,20250222,18,4,11,5,1,,,1,Lead,1,0,0,0,0,0,0,0,0
L04343,20250222,21,7,21,2,6,,,1,Lead,1,0,0,0,0,0,0,0,0
L05992,20250222,29,1,2,1,7,,,1,Lead,1,0,0,0,0,0,0,0,0
L06253,20250222,31,3,7,2,6,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L04682,20250223,23,2,6,5,6,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L05368,20250223,26,5,13,4,8,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L06039,20250223,30,2,4,2,3,2.0,MQL,6,Closed Lost,1,1,0,0,0,1,0,0,0
L04564,20250224,23,2,6,1,6,2.0,MQL,6,Closed Lost,1,1,0,0,0,1,0,0,0
L05455,20250224,26,5,13,4,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L05915,20250224,29,1,2,4,7,3.0,SQL,4,Opportunity,1,1,1,1,0,0,0,5240,0
L06098,20250224,30,2,4,1,3,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L04527,20250225,23,2,6,2,6,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L04532,20250225,23,2,6,2,6,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L05239,20250225,26,5,13,1,8,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L05901,20250225,29,1,2,1,7,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L06048,20250225,30,2,4,3,3,,,1,Lead,1,0,0,0,0,0,0,0,0
L03535,20250226,18,4,11,1,1,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L03615,20250226,18,4,11,1,1,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L05271,20250226,26,5,13,4,8,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L05332,20250226,26,5,13,1,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L05438,20250226,26,5,13,4,8,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L05929,20250226,29,1,2,1,7,3.0,SQL,4,Opportunity,1,1,1,1,0,0,0,7170,0
L06269,20250226,31,3,7,1,6,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L03470,20250227,18,4,11,4,1,,,1,Lead,1,0,0,0,0,0,0,0,0
L04242,20250227,21,7,21,1,6,3.0,SQL,4,Opportunity,1,1,1,1,0,0,0,14331,0
L05342,20250227,26,5,13,1,8,3.0,SQL,6,Closed Lost,1,1,1,0,0,1,0,0,0
L05426,20250227,26,5,13,1,8,4.0,Opportunity,6,Closed Lost,1,1,1,1,0,1,0,0,0
L05944,20250227,29,1,2,1,7,,,1,Lead,1,0,0,0,0,0,0,0,0
L04617,20250228,23,2,6,2,6,,,1,Lead,1,0,0,0,0,0,0,0,0
